There are usually one or more of my cats watching TV and staying out of trouble when this DVD is playing . They seem to like the mice and birds the most and maybe go a little less stir crazy being inside all the time .	1
I bought the triliogy and have tested out all the DVDs . It appears that volume 2 is the most well received of the three and the one I would recommend . It 's funny to watch my cat watch it bc she looks behind the TV trying to find the birds . I turn this on sometimes when I 'm leaving the house , by the time I get home , she does n't seem to be paying attention anymore but figured she 'd at least enjoy the sounds .	1
My female kitty could care less about these videos-but she cares less about almost everything . My little male however digs these . He does n't go ape over them , but he really does watch them for a bit and it makes me feel better to throw them on when I have to go out to work and leave him .	1
My Rottie has food allergies to poultry , beef and dairy . I 've had a difficult time finding a toothpaste that does n't make him allergic and he enjoys the taste . This toothpaste is peanut flavor ( smells like black licorice ) . He loves the taste and does n't wiggle as much when I brush his teeth every night . The price is ok , but I do wish that the tube came in a larger size . Soooo , if your pup has allergies or does n't like his/her current toothpaste you might want to try this one .	1
My puppy loves this stuff ! His tail starts wagging as soon as I ask him if he 's ready to brush his teeth ! It is actually an enjoyable daily experience ! Definitely my & # 34 ; Go To & # 34 ; dog toothpaste .	1
My toy poodle loves this stuff and will let me & # 34 ; sort & # 34 ; of brush her teeth because of it . I was hoping it would help with her doggy breath and it does some . Interestingly ... it says & # 34 ; peanutbutter & # 34 ; but it does n't smell like peanutbutter .	1
Works great and dog does n't hate the taste . Gum health is important so just have to brush those pearly whites .	1
Yes , my Princess is enjoying the taste showing that She is getting best/top results .. She loves that and me too ... Strongly recommended , without regret ...	1
I bought this product to stop the problem we were having with our 6 month old puppy . We have 5 little dogs that are paper trained . The product smells horrible to me , enough to make my stomach turn . I mixed it with canned food and all but one dog really loved it . I forced myself to tolerate the smell and continued to feed it to them for a couple of weeks once a day . It has helped to stop the problem even though one dog would n't eat it . I have stopped it for about a week now and it still seems to be working . I have my fingers crossed because I really do n't want to smell it as I feed it anymore .	1
Tried a couple other products before this , but this the only one that has worked . I have two dogs and the second one started this habit and taught it to our first dog . So disgusting ! As suggested by others we doubled the dosage and so far ( about six months plus ) it 's been working I would say about 90 % of the time ( that we can tell ) .My husband and I work long hours so they are in our side yard ( about 15 x 45 ) for many hours by themselves with a door to the garage . Though we walk them in the morning and then check the side yard for any deposits before we leave for work , before using this product , it was not uncommon for us to come home to dogs with horrible breath and a side yard of half-eaten piles . We also had a dog walker come 2-3 times a week in the middle of the day to walk them again ( and pick up any piles ) to alleviate this problem . However , we still ecountered this problem rather frequently . The poor dogs really suffered for it too because we did n't want them anywhere near us at night because they smelled so disgusting.With this product , we believe that the habit has stopped , if not all the way , at least to a significant degree . Other than I think twice in the last six months , we now come home to dogs that do n't gross us out with their bad breath anymore . And everyone is much happier for it.One more thing : Our first dog was starting to get finicky with his food . I do n't know if this powder was to blame or if it 's a supplement that we also give to him . But what I found out works really well are those liver biscotti sprinkles . Just adding a bit of those to the top of his dry dog food really helps with his finishing his food . ( The second dog is a food inhaler so she 's got no problem with anything we give her or add to her food . )	1
Works really well -- not 100 % of the time , but most of the time . I spend much of my time outdoors picking up dog poop from my 2 dogs , so I can tell this is really working . I liked it so well , I bought a replacement when the first jar ran out . Would recommend .	1
This product works very well , it one used this very consistently . I have four dogs and just one of the dogs has this habit .	1
