Good USA company that stands behind their products . I have had to warranty two hoses and they send replacements right out to you . I had one burst after awhile , you could see it buldge for weeks before it went so no suprises . The other one was winter related as I am bad and leave them out most of the time . Highly reccomend . Note the hundred footer is heavy and like wresting an anaconda when its time to put away , but it does have a far reach .	1
This is a high quality 8 ply hose . I have had good luck with Gilmour hoses in the past . A good choice in hoses .	1
It 's probably one of the best hoses I 've ever had.Pro 's : - It 's good enough for most front yards , or small back yards.- It has enough flow ( and with the right head ) to water plants 25ft away from the nozzle , and water your garden.- It 's light weight , and flexible ( it does not pose as much of a problem unrolling this hose with kinks as with other hoses I 've owned ) - The hose is flexible , yet strong . I have n't cut the outside yet.- This hose has been in full sunlight for more than 3 months , and the rubber has n't cracked yet ! I believe it 's good quality rubber.cons : - Like with every hose , keeping it outside in the sunshine , the water warms up and starts smelling.My dog do n't want to drink from the water coming from this hose.- The hose is only in one color ( I wished it was a little less visible in the gardenOtherwise this hose is an excellent garden tool ! I bought 2 of them , one 25ft for my front garden , and 50ft for my rear garden.3-4months and still in excellent condition !	1
I probably should have bought something a bit more flexible and less rugged since I constantly coil/uncoil it for washing cars , but that 's my fault not a product fault .	1
I bought three of these 5/8-inch Flexogen hoses -- 50 , 75 , and 100 feet -- for different areas of yard around the house . After a season of use they 've proven to be good hoses . Of course , it 's very favorable that they do n't leak . But what particularly impresses me about them is their notably light weight and flexibility , which make them a lot easier to handle than my previous hoses . The flexibility diminishes in cold weather , but a garden hose is less useful then anyway.They 're not especially prone to kinking , but they 're not kink-proof , either , nor do they claim to be . They kink a lot less than one of my old hoses and more than a couple of others , but the latter were fairly stiff , so there was a trade-off.Bottom line : this was a good purchase .	1
I aqm impressed with the cost and quality of this product , Also impressed on the fast shipment by Amazon as I received it in 4 days , Has not kinked and a great hose as I had one before which I left in the yard during all seasons and even ran across driveway , But it lasted 5 good years through all the abuse , I would recommend this to anyone , Thanks	1
After using this hose I will never go back to small diameter garden hoses . The water flows with much more force , which is especially useful when using the jet nozzle . Most garden hoses are only 1/2 '' diameter , and some premium hoses are 5/8 '' , but this is 3/4 '' .There is a significant water pressure loss with regular hoses because the smaller diameter means that more of the water is in contact with the walls , plus it flows at higher velocity further increasing the friction . You 'd be amazed looking at the charts , just how much pressure is lost with the cheap standard hoses . For example : I 'm looking at a plastic pipe friction head loss chart . At 5 gallons per minute , the pressure friction head loss per 100 ft is 5.3 ft for a 3/4 '' pipe ( same size as this hose ) . For a 1/2 '' ( regular hose size ) pipe the head loss is 20.7 ft - that 's 4x less height that the water can travel merely because of friction from the smaller inside diameter ! I also noticed , this hose also has less tendency to kink .	1
This is one tough hose and it is thick and stiff.The connections are strong and the hose is industrial strength.I bought this to use with my pressure washer because it is 8 ply and 3/4 inch wide.My old hose was just rubber and it was flexing and twisting and there is no way this hose is going to do that.The hose is warrantied for life and unless there is a problem with a leak i do n't think i will ever need to use it.The local big box stores do not sell a 3/4 50 foot hose and my pressure washer will not operate with anything longer than 50 feet.The price and delivery were great and Amazon is the best around if there is ever a concern .	1
I 'll buy more of these come Spring . Holding up very well to the extreme heat and cold of Idaho . A bit on the heavy side , but that is what makes them last so well .	1
So far so good ! I have not really had the time to test out the hose as it is cold weather time right now . I bought this Gilmour hose based on all the recommendations . I am looking forward to not having to wrestle the hose to use it .	1
Hey Gilmore I have been buying your hoses for years and only your hoses . You stand behind your product and provide great customer support.. But I am only giving you 4 stars because this hose and the 100 footer I bought a few months back seem to kink more than my older Flexogens not sure why ?	1
This is a good quality hose that I use to connect to my & # 34 ; Scarecrow & # 34 ; so as to keep the deer away from my plants . It sits in the sun all day long and so far shows no sign of degradation .	1
I bought a cheap hose that did n't hold the pressure after 2 days . This bad boy hold the pressure and does n't leak . Its not even expanding . Great quality hose . I will be keeping them in mind when I need more length .	1
I was worried about getting a short one , but this serves my need just fine , as it accompanied by a longer and more troublesome one . I leave the sprinkler on it instead of switching heads - so much easier . slightly stiff to lay out , but if it were n't , I am sure it would kink . I got it with the gilmore brass 2-way hose connector - an excellent pair for me	1
For everything I need for my lawn and garden work I try to find a Gilmour product . They just ca n't be beat for the price and/or guarantee . This hose is typical of a Gilmour item . It is a strong and supple hose and like most other Gilmour products , comes with a lifetime guarantee . I have cut hoses with my mower and they still replace them . Quite a company !	1
It 's been outside in the hot ( South Florida ) sunshine 24/7 , and still flexible . No crackles , and remains in great shape ! A real bargain !	1
