I enjoy vintage books and movies so I enjoyed reading this book . The plot was unusual . Do n't think killing someone in self-defense but leaving the scene and the body without notifying the police or hitting someone in the jaw to knock them out would wash today.Still it was a good read for me .	1
This was a fairly interesting read . It had old- style terminology.I was glad to get to read a story that does n't have coarse , crasslanguage . I read for fun and relaxation ... ... I like the free ebooksbecause I can check out a writer and decide if they are intriguing , innovative , and have enough of the command of Englishthat they can convey the story without crude language .	1
I enjoyed this one tho I 'm not sure why it 's called An Amy Brewster Mystery as she 's not in it very much . It was clean , well written and the characters well drawn .	1
I think I have this one in both book and audio . It is a good story either way . good ol ' Maul .	1
I have a version of `` Star by Star '' that does not include the novella `` Recovery , '' so I downloaded this book onto my Fire . `` Recovery '' tells of Leia 's recovery after she was nearly killed in `` Balance Point . '' If it was meant to tell the story of the healing of Han and Leia 's relationship , it surely failed . There was far too much action to attempt much more than a few brief moments or reconciliation . They have a deeper understanding of each other but not much time to work on it.Is it a necessary read ? Not really . I could have skipped it ( I actually did ) and not miss much . It felt like the extraneous part of a book that had been edited out , like in the DVD 's , where it 's billed as the extras . People pay to see those extras . I did . It was worth it , but probably not to everyone .	1
I was hoping to find this one in book form . The story looks like it will be good when I get that far in the series .	1
Really should n't have Han Solo on the cover as he does n't come into the story.This story is all about Chewbacca and his family.I wo n't give anything away , but it is a nice , if short , read .	1
I absolutely love this book . Though it is short it was written by Zahn . Any Star Wars fan knows this book is a good one . I would recommend this book to anyone who loves Star Wars .	1
This story by Louis L'Amour was the very first of his novels that I ever read . Novels with a western theme were not my thing when I was growning up , so imagine my surprise when I just sort of drifted into this book one rainy afternoon . I guess I was attracted to it by the fact that it opens in New York City , not the deserts of New Mexico.Anyway , I soon found that L'Amour has a writing style just as smooth as silk , and I found myself sliding into this book as easily as if he took me by the hand and led me to an alter . Since then I have read several more of L'Amour 's books and have enjoyed all of them . I will review them here over the next few weeks , time permitting.This book tells the story of how a young man from New York City ends up in a small Kansas town and picks up the job of being the Sheriff one day before all hell is scheduled to break loose . Others have outlined the text already , so I wo n't bore you with yet another outline . I 'll just say that if you have not read any of Louis L'Amour in the past , this would be a really great place to start , or even to get reacquainted . While you do that , I 'm gon na find another L'Amour book to read . : )	1
This is how it was in the big gambling and corrupt cities of the eastern seaboard . Then go out west and become a real hero . Again , the video was also good .	1
As an aspiring yogini this is required reading . It 's not an easy read but it 's essential and the translation was good .	1
I thought it would be instructive to compare this Charles Johnston translation , sutra by sutra , to Chip Hartranft 's Shambhala version of Patanjali 's Yoga Sutras . I 'm glad I also have the Shambhala book , because some of the typos in this Kindle book make it at times a real head scratcher . Here are some of the funnier ones : * Through the weakening of the causes of bondage , and by learning the method of sassing , the consciousness is transferred to the other body . * Vestures of consciousness are built up in conformity with the Boston of the feeling of selfhood . * In the internals of the batik , other thoughts will arise , through the impressions of the dynamic mind-images.I 'm glad I had the Hartranft version to be able to figure out what was being said.Unlike Hartranft and most modern translators , Johnston takes exception with calling the sutras `` aphorisms '' , pointing out that aphorisms are really standalone gems of wisdom , while sutras are interdependent . I kind of agree with that . But , being an older translation , the word use is a bit quaint . For example , Johnson likes the word `` psychic '' , but more in the sense of psychological , not extrasensory perception . He uses the phrase `` judicial action '' to connote `` reflection-free '' . He 's fond of the word `` unwisdom '' , which Hartranft translates as `` not seeing things as they are '' . And he does over-explain sutras that do n't need that much explanation to comprehend . But then , Hartranft goes into great detail also.The lesson to be learned is that , if you 're interested in the original philosophy of Yoga and not just the postures , you should read more than one version of this seminal and relatively short book . Translations are always tricky , so if you compare and contrast different versions from various time periods and interpreters , you 'll achieve a better understanding of the original work .	1
